filename,cik,company,filing_date,period_of_report,year,has_item_7,item_7_length,json_path
4457_10K_2022_0000004457-22-000041.json,4457,AMERCO /NV/,2022-05-25,2022-03-31,2022,True,51830,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/4457_10K_2022_0000004457-22-000041.json
46250_10K_2022_0000046250-22-000016.json,46250,HAWKINS INC,2022-05-18,2022-04-03,2022,True,24818,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/46250_10K_2022_0000046250-22-000016.json
47307_10K_2021_0001437749-22-008887.json,47307,CRAWFORD UNITED Corp,2022-04-13,2021-12-31,2021,True,20318,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/47307_10K_2021_0001437749-22-008887.json
55234_10K_2021_0001477932-22-002915.json,55234,KENILWORTH SYSTEMS CORP,2022-05-03,2021-12-31,2021,True,7990,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/55234_10K_2021_0001477932-22-002915.json
56679_10K_2022_0001564590-22-024447.json,56679,KORN FERRY,2022-06-28,2022-04-30,2022,True,75065,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/56679_10K_2022_0001564590-22-024447.json
56868_10K_2021_0001193125-22-113187.json,56868,PRIMEENERGY RESOURCES CORP,2022-04-21,2021-12-31,2021,True,21000,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/56868_10K_2021_0001193125-22-113187.json
57131_10K_2022_0000057131-22-000031.json,57131,LA-Z-BOY INC,2022-06-21,2022-04-30,2022,True,40511,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/57131_10K_2022_0000057131-22-000031.json
6845_10K_2022_0000006845-22-000010.json,6845,"APOGEE ENTERPRISES, INC.",2022-04-22,2022-02-26,2022,True,38939,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/6845_10K_2022_0000006845-22-000010.json
8146_10K_2022_0001193125-22-108120.json,8146,"AstroNova, Inc.",2022-04-18,2022-01-31,2022,True,55802,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/8146_10K_2022_0001193125-22-108120.json
8328_10K_2021_0001575872-22-000281.json,8328,"Applied Minerals, Inc.",2022-04-18,2021-12-31,2021,True,11175,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/8328_10K_2021_0001575872-22-000281.json
8504_10K_2021_0001575705-22-000260.json,8504,AgEagle Aerial Systems Inc.,2022-04-12,2021-12-31,2021,True,37723,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/8504_10K_2021_0001575705-22-000260.json
8947_10K_2022_0000008947-22-000034.json,8947,AZZ INC,2022-04-22,2022-02-28,2022,True,31895,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/8947_10K_2022_0000008947-22-000034.json
12659_10K_2022_0001838862-22-000028.json,12659,H&R BLOCK INC,2022-08-16,2022-06-30,2022,True,43048,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/12659_10K_2022_0001838862-22-000028.json
15357_10K_2022_0001558370-22-014587.json,15357,CHASE GENERAL CORP,2022-09-23,2022-06-30,2022,True,58941,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/15357_10K_2022_0001558370-22-014587.json
15847_10K_2022_0001437749-22-017184.json,15847,BUTLER NATIONAL CORP,2022-07-15,2022-04-30,2022,True,26407,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/15847_10K_2022_0001437749-22-017184.json
16058_10K_2022_0001564590-22-029077.json,16058,CACI INTERNATIONAL INC /DE/,2022-08-11,2022-06-30,2022,True,29159,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/16058_10K_2022_0001564590-22-029077.json
16160_10K_2022_0001562762-22-000297.json,16160,CAL-MAINE FOODS INC,2022-07-19,2022-05-28,2022,True,42168,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/16160_10K_2022_0001562762-22-000297.json
16732_10K_2022_0000016732-22-000093.json,16732,CAMPBELL SOUP CO,2022-09-22,2022-07-31,2022,True,65659,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/16732_10K_2022_0000016732-22-000093.json
1750_10K_2022_0001104659-22-081498.json,1750,AAR CORP,2022-07-21,2022-05-31,2022,True,42301,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/1750_10K_2022_0001104659-22-081498.json
17843_10K_2022_0000017843-22-000019.json,17843,CARPENTER TECHNOLOGY CORP,2022-08-15,2022-06-30,2022,True,93842,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/17843_10K_2022_0000017843-22-000019.json
21076_10K_2022_0000021076-22-000026.json,21076,CLOROX CO /DE/,2022-08-10,2022-06-30,2022,True,586,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/21076_10K_2022_0000021076-22-000026.json
23197_10K_2022_0000023197-22-000068.json,23197,COMTECH TELECOMMUNICATIONS CORP /DE/,2022-09-29,2022-07-31,2022,True,104729,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/23197_10K_2022_0000023197-22-000068.json
23217_10K_2022_0001437749-22-017530.json,23217,CONAGRA BRANDS INC.,2022-07-21,2022-05-29,2022,True,68919,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/23217_10K_2022_0001437749-22-017530.json
27093_10K_2022_0001493152-22-023030.json,27093,U.S. GOLD CORP.,2022-08-15,2022-04-30,2022,True,21917,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/27093_10K_2022_0001493152-22-023030.json
29644_10K_2022_0000029644-22-000089.json,29644,DONALDSON Co INC,2022-09-23,2022-07-31,2022,True,40697,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/29644_10K_2022_0000029644-22-000089.json
33533_10K_2022_0001174947-22-001033.json,33533,ESPEY MFG & ELECTRONICS CORP,2022-09-22,2022-06-30,2022,True,20529,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/33533_10K_2022_0001174947-22-001033.json
34563_10K_2022_0000034563-22-000067.json,34563,FARMER BROTHERS CO,2022-09-02,2022-06-30,2022,True,42710,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/34563_10K_2022_0000034563-22-000067.json
37472_10K_2022_0000037472-22-000045.json,37472,FLEXSTEEL INDUSTRIES INC,2022-08-26,2022-06-30,2022,True,20416,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37472_10K_2022_0000037472-22-000045.json
39020_10K_2022_0001185185-22-000822.json,39020,FREQUENCY ELECTRONICS INC,2022-07-14,2022-04-30,2022,True,30566,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39020_10K_2022_0001185185-22-000822.json
39092_10K_2022_0001437749-22-018429.json,39092,FRIEDMAN INDUSTRIES INC,2022-08-02,2022-03-31,2022,True,375,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39092_10K_2022_0001437749-22-018429.json
50471_10K_2022_0001851734-22-000574.json,50471,PARK CITY GROUP INC,2022-09-28,2022-06-30,2022,True,24871,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/50471_10K_2022_0001851734-22-000574.json
55242_10K_2022_0000055242-22-000039.json,55242,KENNAMETAL INC,2022-08-10,2022-06-30,2022,True,56269,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/55242_10K_2022_0000055242-22-000039.json
55529_10K_2022_0000055529-22-000012.json,55529,KEWAUNEE SCIENTIFIC CORP /DE/,2022-07-01,2022-04-30,2022,True,18752,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/55529_10K_2022_0000055529-22-000012.json
55772_10K_2022_0000055772-22-000102.json,55772,KIMBALL INTERNATIONAL INC,2022-08-31,2022-06-30,2022,True,36306,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/55772_10K_2022_0000055772-22-000102.json
56701_10K_2022_0000056701-22-000021.json,56701,KOSS CORP,2022-08-26,2022-06-30,2022,True,31471,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/56701_10K_2022_0000056701-22-000021.json
57515_10K_2022_0000057515-22-000017.json,57515,LANCASTER COLONY CORP,2022-08-25,2022-06-30,2022,True,43547,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/57515_10K_2022_0000057515-22-000017.json
57725_10K_2022_0001558370-22-013954.json,57725,LANNETT CO INC,2022-08-25,2022-06-30,2022,True,62824,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/57725_10K_2022_0001558370-22-013954.json
6207_10K_2022_0001410578-22-001969.json,6207,AMREP CORP.,2022-07-21,2022-04-30,2022,True,41569,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/6207_10K_2022_0001410578-22-001969.json
8670_10K_2022_0000008670-22-000038.json,8670,AUTOMATIC DATA PROCESSING INC,2022-08-03,2022-06-30,2022,True,48339,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/8670_10K_2022_0000008670-22-000038.json
8858_10K_2022_0000008858-22-000031.json,8858,AVNET INC,2022-08-12,2022-07-02,2022,True,31671,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/8858_10K_2022_0000008858-22-000031.json
10048_10K_2022_0000010048-22-000029.json,10048,BARNWELL INDUSTRIES INC,2022-12-29,2022-09-30,2022,True,69998,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/10048_10K_2022_0000010048-22-000029.json
10795_10K_2022_0001628280-22-030686.json,10795,BECTON DICKINSON & CO,2022-11-22,2022-09-30,2022,True,78554,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/10795_10K_2022_0001628280-22-030686.json
16040_10K_2022_0001564590-22-038228.json,16040,CABOT CORP,2022-11-23,2022-09-30,2022,True,51372,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/16040_10K_2022_0001564590-22-038228.json
22444_10K_2022_0000022444-22-000140.json,22444,COMMERCIAL METALS Co,2022-10-13,2022-08-31,2022,True,59710,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/22444_10K_2022_0000022444-22-000140.json
27673_10K_2022_0001558370-22-018706.json,27673,DEERE JOHN CAPITAL CORP,2022-12-15,2022-10-30,2022,True,36571,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/27673_10K_2022_0001558370-22-018706.json
2969_10K_2022_0000002969-22-000054.json,2969,"Air Products & Chemicals, Inc.",2022-11-22,2022-09-30,2022,True,89996,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/2969_10K_2022_0000002969-22-000054.json
3146_10K_2022_0001437749-22-027522.json,3146,SPIRE ALABAMA INC,2022-11-16,2022-09-30,2022,True,65681,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3146_10K_2022_0001437749-22-027522.json
32604_10K_2022_0000032604-22-000041.json,32604,EMERSON ELECTRIC CO,2022-11-14,2022-09-30,2022,True,70491,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/32604_10K_2022_0000032604-22-000041.json
3545_10K_2022_0000950170-22-026459.json,3545,"ALICO, INC.",2022-12-13,2022-09-30,2022,True,65615,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3545_10K_2022_0000950170-22-026459.json
38264_10K_2022_0001683168-22-008471.json,38264,"Forward Industries, Inc.",2022-12-16,2022-09-30,2022,True,30649,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/38264_10K_2022_0001683168-22-008471.json
38777_10K_2022_0000038777-22-000198.json,38777,FRANKLIN RESOURCES INC,2022-11-14,2022-09-30,2022,True,72582,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/38777_10K_2022_0000038777-22-000198.json
40570_10K_2022_0001477932-22-009439.json,40570,GEE Group Inc.,2022-12-20,2022-09-30,2022,True,46796,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40570_10K_2022_0001477932-22-009439.json
4127_10K_2022_0000004127-22-000038.json,4127,"SKYWORKS SOLUTIONS, INC.",2022-11-23,2022-09-30,2022,True,18288,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/4127_10K_2022_0000004127-22-000038.json
43920_10K_2022_0000043920-22-000087.json,43920,"GREIF, INC",2022-12-16,2022-10-31,2022,True,42814,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/43920_10K_2022_0000043920-22-000087.json
46619_10K_2022_0000046619-22-000066.json,46619,HEICO CORP,2022-12-21,2022-10-31,2022,True,40965,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/46619_10K_2022_0000046619-22-000066.json
46765_10K_2022_0000046765-22-000070.json,46765,"Helmerich & Payne, Inc.",2022-11-17,2022-09-30,2022,True,67584,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/46765_10K_2022_0000046765-22-000070.json
47217_10K_2022_0000047217-22-000068.json,47217,HP INC,2022-12-06,2022-10-31,2022,True,70340,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/47217_10K_2022_0000047217-22-000068.json
48465_10K_2022_0000048465-22-000051.json,48465,HORMEL FOODS CORP /DE/,2022-12-06,2022-10-30,2022,True,43138,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/48465_10K_2022_0000048465-22-000051.json
50493_10K_2022_0000050493-22-000018.json,50493,INGLES MARKETS INC,2022-11-23,2022-09-24,2022,True,32064,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/50493_10K_2022_0000050493-22-000018.json
50725_10K_2022_0000050725-22-000090.json,50725,GRIFFON CORP,2022-11-18,2022-09-30,2022,True,77712,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/50725_10K_2022_0000050725-22-000090.json
52988_10K_2022_0000052988-22-000111.json,52988,JACOBS SOLUTIONS INC.,2022-11-21,2022-09-30,2022,True,52155,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/52988_10K_2022_0000052988-22-000111.json
54187_10K_2022_0001206774-22-002558.json,54187,MAYS J W INC,2022-10-20,2022-07-31,2022,True,333,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/54187_10K_2022_0001206774-22-002558.json
56978_10K_2022_0000056978-22-000136.json,56978,KULICKE & SOFFA INDUSTRIES INC,2022-11-17,2022-10-01,2022,True,39966,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/56978_10K_2022_0000056978-22-000136.json
57183_10K_2022_0001437749-22-027522.json,57183,SPIRE MISSOURI INC,2022-11-16,2022-09-30,2022,True,65681,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/57183_10K_2022_0001437749-22-027522.json
6281_10K_2022_0000006281-22-000250.json,6281,ANALOG DEVICES INC,2022-11-22,2022-10-29,2022,True,46696,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/6281_10K_2022_0000006281-22-000250.json
6951_10K_2022_0000006951-22-000043.json,6951,APPLIED MATERIALS INC /DE,2022-12-16,2022-10-30,2022,True,59639,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/6951_10K_2022_0000006951-22-000043.json
6955_10K_2022_0000006955-22-000031.json,6955,ENERPAC TOOL GROUP CORP,2022-10-25,2022-08-31,2022,True,48007,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/6955_10K_2022_0000006955-22-000031.json
10254_10K_2022_0000010254-23-000058.json,10254,EARTHSTONE ENERGY INC,2023-03-08,2022-12-31,2022,True,38179,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/10254_10K_2022_0000010254-23-000058.json
10329_10K_2022_0001437749-23-001642.json,10329,BASSETT FURNITURE INDUSTRIES INC,2023-01-24,2022-11-26,2022,True,47724,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/10329_10K_2022_0001437749-23-001642.json
10456_10K_2022_0001628280-23-002864.json,10456,BAXTER INTERNATIONAL INC,2023-02-09,2022-12-31,2022,True,95714,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/10456_10K_2022_0001628280-23-002864.json
11544_10K_2022_0000011544-23-000004.json,11544,BERKLEY W R CORP,2023-02-24,2022-12-31,2022,True,82958,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/11544_10K_2022_0000011544-23-000004.json
12040_10K_2022_0001174947-23-000017.json,12040,FLANIGANS ENTERPRISES INC,2023-01-18,2022-10-01,2022,True,45663,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/12040_10K_2022_0001174947-23-000017.json
12208_10K_2022_0000012208-23-000031.json,12208,"BIO-RAD LABORATORIES, INC.",2023-02-17,2022-12-31,2022,True,52005,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/12208_10K_2022_0000012208-23-000031.json
12239_10K_2022_0001213900-23-025306.json,12239,Dominari Holdings Inc.,2023-03-31,2022-12-31,2022,True,13865,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/12239_10K_2022_0001213900-23-025306.json
12927_10K_2022_0000012927-23-000007.json,12927,BOEING CO,2023-01-27,2022-12-31,2022,True,89162,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/12927_10K_2022_0000012927-23-000007.json
13372_10K_2022_0000072741-23-000004.json,13372,NSTAR ELECTRIC CO,2023-02-15,2022-12-31,2022,True,144345,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/13372_10K_2022_0000072741-23-000004.json
14177_10K_2022_0001493152-23-002631.json,14177,BRIDGFORD FOODS CORP,2023-01-26,2022-10-28,2022,True,22087,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/14177_10K_2022_0001493152-23-002631.json
14272_10K_2022_0000014272-23-000046.json,14272,BRISTOL MYERS SQUIBB CO,2023-02-14,2022-12-31,2022,True,101892,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/14272_10K_2022_0000014272-23-000046.json
14707_10K_2023_0000014707-23-000018.json,14707,CALERES INC,2023-03-28,2023-01-28,2023,True,198716,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/14707_10K_2023_0000014707-23-000018.json
14846_10K_2022_0000014846-23-000005.json,14846,BRT Apartments Corp.,2023-03-15,2022-12-31,2022,True,44152,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/14846_10K_2022_0000014846-23-000005.json
14930_10K_2022_0000014930-23-000054.json,14930,BRUNSWICK CORP,2023-02-16,2022-12-31,2022,True,46119,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/14930_10K_2022_0000014930-23-000054.json
15615_10K_2022_0000015615-23-000009.json,15615,MASTEC INC,2023-03-16,2022-12-31,2022,True,95461,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/15615_10K_2022_0000015615-23-000009.json
16099_10K_2022_0000016099-23-000003.json,16099,LUB LIQUIDATING TRUST,2023-03-28,2022-12-31,2022,True,19545,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/16099_10K_2022_0000016099-23-000003.json
16875_10K_2022_0000016875-23-000008.json,16875,CANADIAN PACIFIC RAILWAY LTD/CN,2023-02-24,2022-12-31,2022,True,105263,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/16875_10K_2022_0000016875-23-000008.json
17797_10K_2022_0001326160-23-000073.json,17797,"DUKE ENERGY PROGRESS, LLC.",2023-02-27,2022-12-31,2022,True,122496,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/17797_10K_2022_0001326160-23-000073.json
1800_10K_2022_0001628280-23-004026.json,1800,ABBOTT LABORATORIES,2023-02-17,2022-12-31,2022,True,72296,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/1800_10K_2022_0001628280-23-004026.json
18230_10K_2022_0000018230-23-000011.json,18230,CATERPILLAR INC,2023-02-15,2022-12-31,2022,True,101846,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/18230_10K_2022_0000018230-23-000011.json
18255_10K_2023_0001562762-23-000126.json,18255,CATO CORP,2023-03-23,2023-01-28,2023,True,24266,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/18255_10K_2023_0001562762-23-000126.json
18349_10K_2022_0000018349-23-000061.json,18349,SYNOVUS FINANCIAL CORP,2023-02-24,2022-12-31,2022,True,66120,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/18349_10K_2022_0000018349-23-000061.json
18498_10K_2023_0000950170-23-009103.json,18498,GENESCO INC,2023-03-22,2023-01-28,2023,True,93,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/18498_10K_2023_0000950170-23-009103.json
18654_10K_2022_0001002910-23-000053.json,18654,Ameren Illinois Co,2023-02-22,2022-12-31,2022,True,164936,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/18654_10K_2022_0001002910-23-000053.json
18672_10K_2022_0001089819-23-000003.json,18672,CLECO POWER LLC,2023-03-08,2022-12-31,2022,True,108936,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/18672_10K_2022_0001089819-23-000003.json
